,computational_label,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
506,0.0,-0.25,0.08695652173913043,0.2916666666666667,0.8209876543209879,0.5530781930954469,1.4,-0.1276595744680851,-3.0,0.0851063829787234,0.166501312547243,-0.11862054572963909,-0.11764705882352941,-0.24849513245692667,0.11580524766925683,0.3045521691638843,0.828732876576385,0.5737020315242684,1.5222615584618364,0.0,-0.5212530712530712,-0.4493307468477207,0.401734274621735,-0.5712252275170852,1.1960088177282746,-0.2,-1.0,0.0,0.22362032076105628,-0.37749498201677095,-0.25,0.0,0.0,0.0,0.75,-0.1398557044319353,1.0,0.2962962962962963,0.26229508196721313,-0.015151515151515152,0.634594061845509,-0.47015715123424817,0.6938775510204082,-0.18309859154929575,-0.5955056179775283,-0.4814814814814809,-0.6933065388777256,-0.49545782101258057,-0.7462686567164177,0.0,0.0,0.0,-0.2500000000000005,0.2812500000000004,0.0,0.0,-1.0,-1.0,-0.10866497318656525,-1.3310185185185173,-0.25,0.0,0.0,0.0,0.8080808080808081,0.451127819548872,2.1052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.125,0.3333333333333333,0.6001642410693916,0.7019975850038453,9.0,0.0,0.0,0.0,0.2857142857142857,0.32653061224489793,0.0,0.0,1.0,1.0,1.1257695690413367,-0.15832051017976698,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4445878147480838,-0.6350440642820115,1.0,0.2425409047160731,1.0205514844052985,0.8477922751236949,0.8476999331967718,0.3574411743843931,0.3700721153846154,0.0,-0.36285195277020893,-0.36285195277020893,-0.36285195277020893,-0.364173293768546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7586206896551724,0.0,-1.1294117647058823,0.9923648784408281,-0.954436105514061,0.6857142857142857
507,0.0,-1.25,1.391304347826087,1.875,0.18364197530864193,1.6230012940459013,0.0,1.3404255319148937,0.0,-1.3191489361702127,0.7706529433882127,-0.8505803560395743,0.058823529411764705,-1.2550270142416098,1.4941128996069257,1.8485950443447692,0.25532635345125854,1.7003816560769358,0.0,0.15538433864971832,1.2164987714987716,0.8723957322987389,0.6865261741682521,0.8724544179052454,0.0,2.2,0.0,-2.2,0.8595406079253092,-1.1450935841136254,0.0,-1.0,0.5,1.0,-0.25,0.8391342265916114,0.0,-0.3888888888888889,-0.6885245901639344,-0.3333333333333333,-0.757114697548356,-0.5175316404585104,0.0,0.943661971830986,0.0,-0.8148148148148142,0.23110217962590854,-0.48590646154997547,0.04477611940298543,1.0,0.0,-1.0,0.24999999999999983,-0.3437499999999999,0.0,1.0,0.0,-1.0,0.3259949195596952,-0.5208333333333329,0.0,0.0,0.0,0.0,-0.07575757575757577,0.26315789473684204,0.0,0.0,14.0,14.0,3.5,5.25,0.0,0.3333333333333333,1.625,1.4444444444444444,0.5686847027692868,1.3716242306848556,0.0,0.0,-1.0,-1.0,-0.21428571428571427,-0.298469387755102,0.0,2.0,1.0,0.0,1.688654353562005,1.4248845916178994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5,0.833602152652657,0.3810264385692069,0.0,-0.6532723772858517,-0.2814966178128523,-0.10846366542762591,-0.3516368167565155,-0.11564811825652686,0.0,0.0,0.6371480472297911,0.6371480472297911,0.983197093551317,0.33944688427299696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,-8.75,-0.4117647058823529,-0.04279686558167557,-0.39001957086582445,0.0
508,0.0,0.5,0.08695652173913043,0.041666666666666664,0.7129629629629628,0.22656215138849667,0.12,-0.1276595744680851,-3.0,0.0851063829787234,-1.2316781759704285,0.6348674942952941,-4.9411764705882355,0.5057102131261828,0.11580524766925683,0.1151800445956142,0.6946197639052135,0.26923212454286083,0.11936587568013422,0.0,-0.37809582309582307,-0.3363045586808924,0.07733792819314654,-0.29448045796301636,-0.12026917275786064,-0.2,-1.0,0.0,-1.146054143900412,0.48371320570165144,-3.75,1.0,0.0,-0.5,0.916666666666667,-0.5128042495837626,0.5,0.6296296296296297,0.26229508196721313,-0.2878787878787879,1.5330787236663797,-0.015818676264211653,0.6938775510204082,-0.18309859154929575,-0.5955056179775283,-0.4814814814814809,-1.4932756221981778,-0.09702968342963639,-2.582089552238805,0.0,0.0,0.0,-0.7500000000000002,0.65625,-1.0,0.0,-1.0,-1.0,-1.6299745977984756,-0.8680555555555549,-1.0,0.0,0.0,0.0,0.45454545454545453,0.6015037593984962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.125,0.3333333333333333,0.03353255166750302,0.8524754829096901,-5.0,0.0,0.0,0.0,0.7857142857142856,0.7015306122448981,0.0,0.0,0.0,0.0,-0.4221635883905013,0.9499230610785994,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.6666666666666666,-0.5,-0.852126644933827,-0.09313979609469523,-1.0,0.5327237728585178,1.0205514844052985,0.7696362222420551,1.7708885404030212,1.0106516842193514,0.3700721153846154,0.0,-0.36285195277020893,-0.36285195277020893,-0.36285195277020893,-0.364173293768546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7586206896551724,0.0,-1.1294117647058823,1.2483423749246536,-0.9735498128627064,0.6857142857142857
509,0.0,-0.5,0.2608695652173913,0.5416666666666666,0.04320987654320973,0.8562716603947581,-0.2,-0.14893617021276595,0.0,0.1702127659574468,-1.7840453813107433,0.6294854368665441,-5.0,-0.49696200079673347,0.3017317555438301,0.5411308759535799,0.0712235736476882,0.8732688762739287,-0.15402056813900358,-0.10474877083583163,-1.190921375921376,-0.944161008729389,-0.7773876481284043,-0.8969062709840065,-0.2013458637893028,-0.2,0.0,0.2,-1.6352235955652221,0.5960447084475329,-3.75,0.0,0.5,0.5,0.25,0.9789899310235465,0.0,0.0,0.9344262295081968,0.8484848484848485,1.5770604903289394,0.7398900434095673,0.0,-0.2253521126760562,0.0,0.20987654320987692,-1.4150564229401772,0.47059396463373654,-2.62686567164179,0.0,0.0,0.0,-1.7500000000000009,0.6562500000000003,-1.0,0.0,0.0,0.0,-1.1953147050522157,0.05787037037037058,-1.0,0.0,-2.0,-1.4285714285714286,-0.6060606060606061,-0.7518796992481205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-1.0,-0.6666666666666666,-0.9108535973356451,-0.2610609615935635,-5.0,0.0,0.0,0.0,1.7857142857142858,0.7015306122448981,0.0,0.0,-0.5,-0.5,-0.7036059806508355,-0.316641020359533,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.5,-0.852126644933827,-0.9059961983756698,-1.0,1.1382940327237725,2.2228720405862457,1.712342305364891,2.5746192103139802,2.772823732729815,0.0,0.0,0.6371480472297911,0.6371480472297911,0.30381471389645776,0.565124431256182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.8179626280892105,-0.07295689602358787,0.0
510,0.0,-0.5,1.0,1.25,0.8209876543209879,0.4442395125264636,0.72,-0.14893617021276595,1.0,0.19148936170212766,0.0341633362677925,0.006362787893544091,0.11764705882352941,-0.49696200079673347,1.0621653312585588,1.253568996686196,0.8533449204070831,0.512985165765993,0.7958799909032589,0.10294999400407732,1.4106019656019657,1.0426091173617846,0.937348648686707,0.9298542478009074,0.2451328460378234,-0.2,0.0,0.2,-0.13510394379313806,0.1800021056850096,0.0,0.0,0.5,0.5,0.583333333333333,-0.015539522714659726,0.5,0.2777777777777778,-0.19672131147540983,-0.42424242424242425,0.33300480473081134,-0.3286044605400659,0.30612244897959184,-0.028169014084506908,-0.0337078651685396,0.0,-0.16354923481218134,0.039418308893289775,0.0,0.0,0.0,0.0,-0.4166666666666673,0.4340277777777781,0.0,0.0,0.0,0.0,-0.03622165772885489,0.46939300411522616,0.0,0.0,0.0,0.0,0.9023569023569021,0.29072681704260667,2.1052631578947367,0.0,14.0,14.0,3.111111111111111,4.839506172839506,0.0,-0.3333333333333333,0.5,0.6666666666666666,1.2717277248049634,0.12683761967483728,10.0,0.0,0.0,0.0,0.4523809523809524,0.4793083900226758,0.0,0.0,-0.5,-0.5,-0.3283494576370565,-0.03518233559550353,0.0,0.0,1.3333333333333333,1.3333333333333333,1.4630410680199795,1.5173961840628507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.5310354453935445,1.2014092890194503,0.0,-0.2781520692974014,-0.21573186771984215,-0.14901062818659894,-0.15402496817658184,-0.4370901319089147,0.008533653846154055,0.0,0.0,0.0,0.0403168836411343,0.010490588709381974,0.36285195277020893,0.0,0.0,0.0,0.0,0.0,0.0,-0.8620689655172413,0.0,0.6588235294117647,-0.4422342776773156,0.46072779543663017,-0.4
511,0.0,0.5,-0.13043478260869565,-0.16666666666666666,0.4104938271604938,-0.6072198836846098,0.72,-0.1276595744680851,1.0,0.1702127659574468,0.29164700750715833,-0.14519445428409,0.11764705882352941,0.5057102131261828,-0.14009398875344534,-0.12456787937334861,0.4002957246026825,-0.5329784568868667,0.7958799909032589,0.0,0.5777395577395577,0.4183511154219204,0.23496315743568263,0.11578523663356215,0.2451328460378234,-0.2,0.0,0.2,0.34591268367725864,-0.28154515675466396,0.0,1.0,0.0,-0.5,0.375,-0.8915801157535871,0.5,0.2777777777777778,0.26229508196721313,0.0,0.16650240236540567,-0.4867096836138095,0.30612244897959184,-0.18309859154929575,-0.0337078651685396,0.13580246913580282,0.23910187045911338,-0.35926566867526005,0.0,-1.0,0.0,1.0,-1.2500000000000004,1.0625000000000004,0.0,0.0,0.0,0.0,0.3259949195596952,0.26041666666666646,0.0,0.0,0.0,0.0,1.2499999999999998,-0.15977443609022568,2.1052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.25,0.4444444444444444,0.9936584698207034,0.23739707521954842,10.0,0.0,0.0,0.0,0.5357142857142858,0.545280612244898,0.0,0.0,-0.5,-0.5,-0.21108179419525064,-0.17811057395223742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.7224551989656358,-0.6858475894245725,0.0,-0.2781520692974014,1.0205514844052985,0.9880324894154602,0.2340869795686134,0.24652460846925664,0.008533653846154055,0.0,0.0,0.0,0.09071298819255222,-0.008535311572700339,0.36285195277020893,0.0,0.0,0.0,0.0,0.0,0.0,-0.8620689655172413,0.0,0.6588235294117647,-0.5723327305605785,0.5112057848193889,-0.4
512,0.0,2.875,0.13043478260869565,-0.7083333333333334,1.4567901234567904,-0.7368029629188916,1.44,-0.02127659574468085,2.0,0.0851063829787234,0.408161964883631,-0.2762379418573038,0.17647058823529413,3.5259335474554336,0.21322712124869475,-0.5518896403109099,1.4968976444006414,-0.5887918564299924,1.6213753050632869,0.2794699604269098,-0.37809582309582307,-0.426721629485936,0.07288582612113824,-0.6050695881891255,0.7757280426963684,0.0,0.0,0.0,0.461216911569678,-0.5501951154900303,0.0,2.0,0.0,-1.0,1.25,-1.258701339887417,1.0,0.6111111111111112,0.13114754098360656,-0.3939393939393939,0.6579313257889083,-0.6816009005331943,0.673469387755102,0.0,-0.5393258426966291,-0.5802469135802462,-0.5383918909966218,-0.6891582770530442,-0.6716417910447756,1.0,0.0,-1.0,0.24999999999999983,-0.3437499999999999,0.0,0.0,0.0,0.0,0.4191363251481797,-0.24447278911564596,0.0,0.0,0.0,0.0,1.212121212121212,-0.08899800521712442,2.1052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,1.0678602386709506,0.02146896916843144,10.0,0.0,-1.0,-1.0,-0.21428571428571427,-0.298469387755102,0.0,0.0,1.0,1.0,0.9046362608367886,1.1050125404383715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.11114695368702121,0.24416796267496144,0.0,0.9913378248315688,0.4885146561443065,0.1567873498663641,0.7300671351323795,-0.2276359447191802,0.5754139957243588,0.0,-0.15213442325158946,-0.15213442325158946,-0.12203191903464382,-0.14837240961666565,0.21071752951861944,0.0,0.0,0.0,0.0,0.0,0.0,1.293103448275862,-1.0,-0.8588235294117647,0.52622061482821,-1.1198281854288705,0.5857142857142857
513,0.0,-0.875,1.434782608695652,1.7916666666666667,0.3641975308641974,1.9019797414883015,-0.32,-0.1276595744680851,-1.0,0.1276595744680851,-0.25024001648183364,0.4236491996935525,0.0,-0.9320761129369588,1.54110060359857,1.8115278897634661,0.44504854531152804,1.983364911937935,-0.27265784373292234,-0.8446156613502817,-0.9301719901719901,-0.49892337536372455,-0.9370513415486944,-0.45761714431415756,-0.774010906137603,-0.2,0.0,0.2,-0.1257864304280941,0.302607313519517,0.0,-1.0,0.5,1.0,-0.03571428571428559,1.207325774994053,-0.5,-0.7222222222222222,0.26229508196721313,0.8181818181818182,-0.06911420475545192,0.9421081729726848,-0.7959183673469388,-0.18309859154929575,0.9662921348314604,1.234567901234568,0.5922310800962846,0.8366087424077245,1.3283582089552237,0.0,0.0,0.0,-0.6071428571428578,0.5746173469387759,0.0,0.0,0.0,0.0,0.046570702794242,-0.5846088435374143,0.0,0.0,0.0,0.0,0.0,0.35292312413687277,0.0,0.0,14.0,14.0,4.0,5.714285714285714,0.0,-0.3333333333333333,1.75,1.7777777777777777,0.6361408562695118,1.7903520139391824,0.0,0.0,0.0,0.0,0.6428571428571429,0.6198979591836734,0.0,0.0,0.5,0.5,0.4221635883905013,0.4071098833193996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5,-0.11114695368702086,-0.2534992223950234,0.0,-0.4672762271414822,1.0205514844052985,1.0389700164179219,0.5881819719799096,1.314982303083204,-1.0693509615384613,0.0,-0.36285195277020893,-0.36285195277020893,-0.36285195277020893,-0.364173293768546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.896551724137931,0.0,0.6823529411764706,0.12356841470765542,0.6280779021946787,-0.4142857142857143
514,0.0,-0.875,0.043478260869565216,0.4583333333333333,0.10493827160493814,0.7453704392319019,-0.32,-0.10638297872340426,-1.0,0.10638297872340426,-0.25024001648183364,0.3959700472028408,0.0,-0.9320761129369588,0.06492567328273505,0.4285230793323377,0.13637283450015428,0.6843728485625895,-0.27265784373292234,-0.8446156613502817,-1.0475307125307125,-0.5915809893307469,-1.024532952908853,-0.5342113806472234,-0.774010906137603,-0.2,0.0,0.2,-0.1257864304280941,0.302607313519517,0.0,-1.0,0.0,0.5,-0.03571428571428559,1.207325774994053,-0.5,-0.7222222222222222,0.5409836065573771,1.0757575757575757,0.038596244214083135,1.0427512973635449,-0.7959183673469388,-0.18309859154929575,0.9662921348314604,1.234567901234568,0.3667159861316615,1.0591582025393216,1.3283582089552237,0.0,0.0,0.0,-0.6071428571428578,0.5746173469387759,0.0,0.0,0.0,0.0,0.046570702794242,-0.5846088435374143,0.0,0.0,0.0,0.0,0.0,0.35292312413687277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.2222222222222222,-0.11936806293300678,0.24257934976477524,0.0,0.0,0.0,0.0,0.6428571428571429,0.6198979591836734,0.0,0.0,0.5,0.5,0.4221635883905013,0.4071098833193996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5,-0.11114695368702086,-0.2534992223950234,0.0,-0.4672762271414822,1.517051860202931,1.4956147930519352,1.1246699198736732,1.885924525715133,-1.0693509615384613,0.0,-0.36285195277020893,-0.36285195277020893,-0.36285195277020893,-0.364173293768546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.896551724137931,0.0,0.6823529411764706,-0.2814948764315851,0.21175244465107315,-0.4142857142857143
515,0.0,0.5,-0.08695652173913043,-0.125,0.4320987654320989,-0.07663131591081504,0.12,-0.1276595744680851,1.0,0.1702127659574468,-0.7138339209638834,0.4034390248590643,-4.9411764705882355,0.5057102131261828,-0.1159353659250648,-0.10193404994102427,0.39582749458636074,-0.04500310298033287,0.11936587568013422,0.0,-0.1509090909090908,-0.15693501454898154,0.07993214320115122,-0.03493980180628736,-0.12026917275786064,-0.2,0.0,0.2,-0.6568846922356019,0.2216063659612618,-3.75,1.0,0.0,-0.5,0.583333333333333,-0.5128042495837626,0.5,0.2777777777777778,0.26229508196721313,0.0,0.98644819514599,0.045825237425190256,0.30612244897959184,-0.18309859154929575,-0.0337078651685396,0.13580246913580282,-0.7039727933219981,0.14311878305871373,-2.582089552238805,0.0,0.0,0.0,-1.7500000000000009,0.6562500000000003,-1.0,0.0,0.0,0.0,-1.1953147050522157,0.05787037037037058,-1.0,0.0,0.0,0.0,0.8080808080808081,0.451127819548872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.25,0.4444444444444444,0.3483279346685524,0.6418064258415068,-5.0,0.0,0.0,0.0,1.7857142857142858,0.7015306122448981,0.0,0.0,-0.5,-0.5,-0.7036059806508355,-0.316641020359533,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.5,-0.852126644933827,-0.9059961983756698,-1.0,0.22810394610202092,1.0205514844052985,0.8516806359635777,1.0521155270285623,1.322422796148153,-0.6062099358974359,0.0,0.0,0.0,-0.12095065092340296,-0.02697579953841085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8620689655172413,0.0,0.6588235294117647,0.48040988547317676,0.41275613777728504,-0.4
516,0.0,-0.5,0.13043478260869565,0.4166666666666667,0.345679012345679,1.0195296812482335,1.44,-0.14893617021276595,2.0,0.2127659574468085,-0.12262839649807779,0.30588923396297935,0.17647058823529413,-0.49696200079673347,0.21322712124869475,0.458212291941703,0.4210663277747567,1.0542368902590322,1.6213753050632869,0.10294999400407732,-0.5212530712530712,-0.4826382153249273,0.07718859015814612,-0.5737000803436659,0.7757280426963684,-0.2,0.0,0.2,-0.02096440507134893,0.11863582177753773,0.0,0.0,0.0,0.0,0.25,0.4195671132958057,1.0,0.2962962962962963,-0.3442622950819672,-0.5757575757575758,0.4115436737710976,-0.7230113527565168,0.673469387755102,-0.028169014084506908,-0.5393258426966291,-0.555555555555555,-0.8781882825784519,-0.3876639070774686,-0.6716417910447756,0.0,0.0,0.0,-0.5000000000000003,0.5000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.6015037593984962,2.1052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.25,0.4444444444444444,0.28536885806834245,1.0330489603967044,10.0,0.0,0.0,0.0,0.5357142857142858,0.545280612244898,0.0,0.0,1.0,1.0,0.6332453825857519,1.0686634437134246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055573476843510605,0.07620528771384139,0.0,0.2425409047160731,-0.060151258926155686,-0.14615916357068515,0.257911054037596,-0.20153649396049467,0.5754139957243588,0.0,-0.15213442325158946,-0.15213442325158946,-0.15213442325158946,-0.14387655786350148,0.21071752951861944,0.0,0.0,0.0,0.0,0.0,0.0,1.5172413793103448,0.0,-0.9647058823529412,1.0458107293550334,-0.7441853246789609,0.5857142857142857
517,0.0,0.5,-0.043478260869565216,-0.08333333333333333,0.4320987654320989,-0.05330874150317561,0.12,-0.1276595744680851,-4.0,0.06382978723404255,-0.7138339209638834,0.4034390248590643,-4.9411764705882355,0.5057102131261828,-0.04015315919618273,-0.03093490593801228,0.40014001145159606,-0.025486643587501755,0.11936587568013422,0.0,-0.3289557739557739,-0.2975072744907857,0.041778408659082056,-0.2616238266005573,-0.12026917275786064,-0.2,-1.0,0.0,-0.6568846922356019,0.2216063659612618,-3.75,1.0,0.0,-0.5,0.583333333333333,-0.5128042495837626,0.5,0.25925925925925924,0.26229508196721313,0.015151515151515152,0.9613157570530989,0.06409010074056883,0.2857142857142857,-0.18309859154929575,-0.44943820224719083,-0.32098765432098675,-1.1377338073890872,-0.18981431820922579,-2.582089552238805,0.0,0.0,0.0,-0.7500000000000002,0.6562500000000003,-1.0,0.0,-1.0,-1.0,-1.6299745977984756,-0.8680555555555549,-1.0,0.0,0.0,0.0,0.8080808080808081,0.451127819548872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.125,0.3333333333333333,0.3483279346685524,0.6418064258415068,-5.0,0.0,0.0,0.0,0.7857142857142856,0.7015306122448981,0.0,0.0,0.0,0.0,-0.4221635883905013,0.9499230610785994,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.6666666666666666,-0.5,-0.852126644933827,-0.09313979609469523,-2.0,0.5327237728585178,1.0205514844052985,0.7696362222420551,1.0361870391975492,1.3340201716272804,-0.40332532051282033,0.0,-0.36285195277020893,-0.36285195277020893,-0.36285195277020893,-0.364173293768546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7586206896551724,0.0,-1.1294117647058823,1.161141249748845,-1.0623723352475882,0.6857142857142857
518,0.0,0.5,-0.043478260869565216,-0.08333333333333333,0.03086419753086409,-0.10280971575612452,0.12,-0.1276595744680851,-4.0,0.06382978723404255,-1.5744417542842848,0.6213574317700657,-4.9411764705882355,0.5057102131261828,-0.04015315919618273,-0.03093490593801228,-0.0017908841420507804,-0.06416339976570012,0.11936587568013422,0.0,-0.3289557739557739,-0.2975072744907857,-0.17573457271931275,-0.2341874020743581,-0.12026917275786064,-0.2,-1.0,0.0,-1.46750835499443,0.49517560394102716,-3.75,1.0,0.0,-0.5,0.39285714285714324,-0.8476968207405049,0.5,0.25925925925925924,0.26229508196721313,0.015151515151515152,1.5357714848906185,0.2812183228060357,2.0,-0.18309859154929575,-0.44943820224719083,-0.32098765432098675,-1.6293973455822288,0.03262375580618927,-2.582089552238805,0.0,0.0,0.0,-1.4642857142857146,0.758290816326531,-1.0,0.0,-1.0,-1.0,-1.8162574089754444,-1.094812925170067,-1.0,0.0,0.0,0.0,0.303030303030303,0.5738836888138714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.125,0.3333333333333333,-0.17333298573318665,0.8616884154345378,-5.0,0.0,0.0,0.0,1.5,0.8035714285714287,1.0,0.0,0.0,0.0,-0.542781756502073,0.639744102359057,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.6666666666666666,-0.5,-0.7780286758091463,-0.3530326594090203,-1.0,0.5327237728585178,1.0205514844052985,0.7696362222420551,2.077338653265813,1.5276403003894898,3.033319978634615,0.0,-0.36285195277020893,-0.36285195277020893,-0.36285195277020893,-0.364173293768546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7586206896551724,0.0,-1.1294117647058823,1.3242917420132612,-0.9711405220204403,1.1357142857142857
